book,condition,price,JacketCondition,Book_Info_ID
30699512267,very good,$3.98 ,,1843
30310722148,good,$2.99 ,,1844
2407602013,very good,$20.00 ,,1845
30661486066,fair,$6.23 ,,1846
30137476840,,$7.00 ,,1847
30598180589,new,$7.71 ,,1848
30129295518,fair,$5.99 ,,1849
3365697142,,$20.00 ,,1850
30308236340,good,$20.00 ,good,1851
6091512873,good,$8.00 ,,1852
30282659542,very good,$18.00 ,,1853
30411963799,good,$5.97 ,,1854
30587915795,good,$7.63 ,,1855
30305888689,,$2.00 ,,1856
30212260117,good,$2.10 ,,1857
30727495738,very good,$3.80 ,,1858
94519861,,$6.00 ,,1859
17890205038,fair,$2.50 ,,1860
6720955321,good,$17.00 ,,1861
16749435712,,$9.00 ,,1862
30558258256,good,$5.69 ,,1863
30667882603,good,$2.99 ,,1864
30722957322,good,$3.80 ,,1865
30721865990,fair,$7.94 ,,1866
30266581049,new,$36.92 ,,1867
30137484927,,$3.50 ,,1868
30534617256,good,$1.00 ,,1869
30727530003,good,$3.80 ,,1870
30282131848,good,$9.97 ,,1871
30564253149,very good,$4.45 ,,1872
30687839832,new,,,1873
30466353601,good,$9.49 ,,1874
30742359521,good,$14.89 ,,1875
30210901744,good,$13.13 ,,1876
30738005460,good,$11.28 ,,1877
17004357813,very good,$7.00 ,,1878
30696000331,fair,,,1879
30365055909,good,$20.00 ,very good,1880
15386250223,good,$8.00 ,,1881
30137481202,,$8.00 ,,1882
19145849020,fair,$10.00 ,,1883
30137477795,,$4.00 ,,1884
30697329424,good,$4.50 ,,1885
30134097931,good,$8.18 ,,1886
6793087050,,$36.00 ,,1887
30178213041,good,$8.31 ,,1888
30727273039,good,$8.48 ,,1889
30740867071,good,$7.99 ,,1890
275352524,,$6.39 ,,1891
22475700155,very good,$20.00 ,very good,1892
30692030028,good,$8.89 ,,1893
15041448097,very good,,,1894
30462043006,good,$3.80 ,,1895
30137479601,,$8.00 ,,1896
11027458707,,$5.48 ,,1897
30606543976,new,$21.65 ,,1898
18699473879,fair,$4.00 ,,1899
30698943291,good,$8.27 ,,1900
30443632250,,$30.00 ,,1901
22480032383,good,$13.97 ,,1902
5484830767,good,$6.00 ,,1903
30137483089,,$8.00 ,,1904
30741298999,very good,$5.99 ,,1905
21273882548,good,$43.00 ,good,1906
30669690974,good,$16.40 ,,1907
30632416822,good,$3.80 ,,1908
468970560,good,$6.00 ,good,1909
30747624342,good,,,1910
11951132699,very good,$4.50 ,,1911
22620328193,,$4.49 ,,1912
30544956994,good,$12.00 ,,1913
30249733564,,$108.61 ,,1914
30625457937,good,$3.80 ,,1915
30266239834,new,$28.02 ,,1916
22589996211,good,$4.19 ,,1917
30580051369,good,$8.99 ,,1918
23347917,,$15.00 ,,1919
30344285955,very good,$3.98 ,,1920
30575422189,good,$3.80 ,,1921
30738710926,good,$4.89 ,,1922
30733271381,good,$4.55 ,,1923
30056368851,,$8.00 ,,1924
30698911914,good,$4.73 ,,1925
6774831461,,$3.31 ,,1926
22911581502,good,$6.49 ,,1927
30137479595,,$6.00 ,,1928
30446347867,good,$3.61 ,,1929
30566799011,very good,$3.98 ,,1930
22882376833,fair,$1.00 ,,1931
30649394510,good,$4.27 ,,1932
21585743845,good,$18.00 ,,1933
30705497395,new,$18.32 ,,1934
22890742715,,$13.31 ,,1935
30109858431,good,$18.91 ,,1936
30440961343,very good,$53.06 ,,1937
21839919368,,$4.50 ,,1938
828330343,very good,$7.49 ,,1939
30708428180,new,$35.43 ,,1940
20760903213,fair,$8.99 ,,1941
30335299628,good,$5.02 ,,1942
30021888024,very good,$5.59 ,,1943
22776531295,very good,$4.00 ,,1944
30732382415,fair,$7.97 ,,1945
30661426232,very good,$3.94 ,,1946
30643301298,good,$3.98 ,,1947
30738982002,good,$5.71 ,,1948
30137461623,,$21.00 ,,1949
30663998837,good,$4.48 ,,1950
30566395557,fair,,,1951
30718892162,very good,$4.19 ,,1952
30242092313,,$37.80 ,,1953
30693678277,good,$3.97 ,,1954
30612824933,good,$6.98 ,,1955
30697783667,very good,$3.69 ,,1956
30264150246,fair,$9.97 ,,1957
22850478661,very good,$17.50 ,,1958
725518600,,$4.84 ,,1959
30137499237,,$19.00 ,,1960
30165734233,very good,$18.95 ,good,1961
944274018,good,$35.00 ,,1962
22640008014,very good,$8.00 ,,1963
22804822099,,$36.17 ,,1964
30733879244,good,$8.98 ,,1965
30697784329,good,$3.51 ,,1966
30149752476,,$9.87 ,,1967
19346633416,good,$1.96 ,,1968
1291625187,good,$8.00 ,,1969
30304411837,,$2.00 ,,1970
30425777530,good,$3.49 ,,1971
30694711013,very good,$14.48 ,,1972
30738065112,very good,$4.00 ,,1973
1945207067,good,$15.70 ,,1974
30626884269,,$2.50 ,,1975
1001004661,good,$12.00 ,good,1976
21812617125,good,$9.29 ,,1977
30631499935,new,$13.66 ,,1978
30738384022,very good,$5.14 ,,1979
30739224154,good,$4.70 ,,1980
20542095588,,$15.00 ,,1981
30684154935,,$21.97 ,,1982
30425777712,very good,$3.97 ,,1983
30745575567,very good,$7.58 ,,1984
30516890034,good,$5.62 ,,1985
30699602826,very good,$6.87 ,,1986
838716248,,$11.40 ,,1987
30426606086,good,$4.50 ,,1988
30605121106,good,$8.97 ,,1989
30738270795,very good,$4.70 ,,1990
30616206782,good,$3.00 ,,1991
12764803290,very good,$3.95 ,,1992
30486341635,very good,$11.93 ,,1993
30463813067,good,$1.00 ,,1994
30554202393,good,$15.00 ,good,1995
30711585201,good,$3.98 ,,1996
30732923789,very good,$6.27 ,,1997
30605944490,good,$2.49 ,,1998
30517564360,very good,$15.00 ,very good,1999
30743825673,good,$5.52 ,,2000
22556392789,very good,$6.64 ,,2001
30697828815,very good,$3.69 ,,2002
30642721549,new,$30.53 ,,2003
30321519029,very good,$8.00 ,,2004
22826671635,,$166.57 ,,2005
1958318852,good,$17.89 ,,2006
30740961801,good,$4.70 ,,2007
30021912958,very good,$5.25 ,,2008
30699823910,very good,,,2009
30266706383,new,$31.55 ,,2010
30315885052,very good,$8.00 ,,2011
30628663840,new,$43.31 ,,2012
30323050357,new,$10.08 ,,2013
30422404972,fair,$12.80 ,,2014
30604418718,new,$15.21 ,,2015
30722632343,good,$3.00 ,,2016
30698789434,very good,,,2017
12595774363,good,$16.75 ,,2018
12799998270,fair,$8.05 ,,2019
30749412238,very good,$6.99 ,,2020
5635577810,,$16.25 ,,2021
9477585662,,$2.41 ,,2022
30720814540,very good,$23.75 ,,2023
12901433666,good,$6.00 ,,2024
30689144768,very good,$10.97 ,,2025
22381562254,new,$14.01 ,,2026
30728102403,,$7.17 ,,2027
30109403164,very good,$7.96 ,,2028
30651732514,good,,,2029
11488336858,very good,$8.00 ,,2030
30603857613,good,$2.60 ,,2031
30737913493,very good,$4.00 ,,2032
22759302953,very good,$25.00 ,,2033
30261350207,good,$4.32 ,,2034
157218794,good,$15.00 ,very good,2035
30422376277,good,$3.61 ,,2036
10997521734,good,$10.00 ,,2037
30641990164,good,$5.47 ,,2038
1236548815,,$20.00 ,very good,2039
30740059404,good,$4.00 ,,2040
12056998540,,$7.26 ,,2041
22900738198,fair,$5.99 ,,2042
30111493491,good,$5.99 ,,2043
30742534112,new,$22.99 ,,2044
30684134724,,$22.19 ,,2045
30230518210,very good,$3.51 ,,2046
30614128247,good,$3.00 ,,2047
12736795864,fair,$2.89 ,,2048
30342961175,good,$25.00 ,,2049
30762259774,good,$4.19 ,,2050
22846008017,very good,$40.00 ,good,2051
11883869079,good,$1.99 ,,2052
30137459752,,$6.00 ,,2053
30528876994,,$6.66 ,,2054
21975745554,new,$3.89 ,,2055
30619972103,new,$12.00 ,,2056
30607542797,,$3.95 ,,2057
30230203439,,$7.24 ,,2058
30699255356,good,$4.97 ,,2059
14461303775,,$3.92 ,,2060
30753148046,very good,$3.63 ,,2061
1171065231,,$3.00 ,,2062
30651406824,,$9.68 ,,2063
1128066401,very good,$13.13 ,good,2064
30137484911,,$7.00 ,,2065
30697784165,very good,$3.69 ,,2066
21495634211,good,$5.00 ,,2067
30752321497,good,$5.96 ,,2068
30699591144,very good,$3.98 ,,2069
22557661397,good,$10.00 ,,2070
30699614797,good,$3.98 ,,2071
21008789909,good,$22.50 ,,2072
30086721247,very good,$50.00 ,very good,2073
1005238428,very good,$21.25 ,,2074
30699355829,good,$3.98 ,,2075
30655650559,fair,$22.98 ,,2076
30575356497,good,$4.84 ,,2077
1116721741,,$1.50 ,,2078
30137494432,,$23.00 ,,2079
30732848686,very good,$4.00 ,,2080
30627111052,new,$27.70 ,,2081
30113312455,very good,$6.01 ,,2082
30747254216,good,$4.00 ,,2083
30330418502,good,$2.50 ,,2084
30326152612,new,$3.15 ,,2085
30664413569,very good,$35.00 ,,2086
30137480256,,$7.00 ,,2087
30745045120,good,,,2088
30566492781,fair,$8.95 ,,2089
226751724,,$8.00 ,,2090
30617377986,very good,$3.80 ,,2091
30697786640,good,$3.69 ,,2092
30599987689,good,$5.64 ,,2093
30644604902,new,$14.00 ,,2094
30750310840,good,$5.12 ,,2095
30679249211,good,$2.50 ,,2096
30059052774,good,$4.40 ,,2097
30511887953,good,$18.00 ,,2098
14914486319,very good,$1.99 ,,2099
22575683919,good,$6.64 ,,2100
30292993144,,$6.05 ,,2101
6270823381,new,$17.81 ,,2102
30731349001,very good,$5.48 ,,2103
927977128,,$10.00 ,,2104
30082670605,good,,,2105
30239916178,very good,,,2106
30348963012,good,$5.68 ,,2107
30664854064,good,$4.55 ,,2108
30227491027,good,$3.80 ,,2109
22864006454,,$5.00 ,,2110
30137537846,,$34.00 ,,2111
30697842653,very good,$3.51 ,,2112
30698893588,good,$3.61 ,,2113
30635514413,good,$3.60 ,,2114
30617473765,good,$7.54 ,,2115
30744412900,very good,$6.01 ,,2116
30275773208,good,$3.50 ,,2117
30703866098,good,$4.54 ,,2118
30636310855,very good,$3.51 ,,2119
16671755573,,$7.00 ,,2120
30368911828,fair,$8.95 ,,2121
22701889744,,$10.00 ,,2122
500996707,very good,$3.00 ,good,2123
22572746414,,$25.00 ,,2124
30652642578,good,$2.50 ,,2125
30604433790,,$3.88 ,,2126
30697298617,good,$4.23 ,,2127
30268654707,new,$36.61 ,,2128
30712476245,good,$3.98 ,,2129
30508635548,fair,$9.25 ,,2130
30697373860,good,$14.35 ,,2131
30628441039,good,$3.46 ,,2132
30727102857,,$2.40 ,,2133
30615985386,new,$4.99 ,,2134
3267433599,,$3.00 ,,2135
30240240644,very good,$16.79 ,good,2136
30277263399,new,$8.91 ,,2137
30364940708,good,$24.00 ,,2138
30268850198,new,$24.45 ,,2139
30514898082,good,,,2140
15915791166,,$14.48 ,,2141
14943013837,,$15.00 ,,2142
3104956734,,$20.00 ,,2143
11627945647,,$12.00 ,,2144
65621722,very good,$12.50 ,,2145
22877227051,very good,$4.00 ,,2146
19084570461,very good,$6.49 ,,2147
30625924481,good,$22.75 ,good,2148
3104411390,,$21.00 ,,2149
30264943561,new,$46.75 ,,2150
30554180419,fair,$8.31 ,,2151
30137542038,,$40.00 ,,2152
30705456122,very good,$6.49 ,,2153
30605795175,good,$4.19 ,,2154
30699600823,very good,$3.98 ,,2155
30242206666,good,$5.11 ,,2156
30666270525,,$3.00 ,,2157
30699172792,good,$4.34 ,,2158
30737721593,good,$5.96 ,,2159
30733579621,very good,$4.70 ,,2160
30525605259,,$20.00 ,,2161
30370358007,good,,,2162
30738591882,good,$5.70 ,,2163
30641846262,very good,$5.50 ,,2164
30727213508,,$2.50 ,,2165
22531841496,good,$1.00 ,,2166
30699645287,very good,$3.98 ,,2167
30701814197,,$159.90 ,,2168
30664816186,good,,,2169
30378488958,good,$4.49 ,,2170
30603639439,good,$3.84 ,,2171
13761174398,very good,$19.00 ,,2172
20978234399,very good,$5.00 ,very good,2173
30317331158,very good,$4.49 ,,2174
30062566676,,$20.00 ,,2175
30253519115,poor,$1.00 ,,2176
6327898888,good,$2.49 ,,2177
30420754664,good,$3.80 ,,2178
30652085662,,$7.96 ,,2179
30137470811,,$10.00 ,,2180
13036750433,fair,$16.00 ,,2181
30712986298,good,$2.99 ,,2182
30699645135,very good,$3.98 ,,2183
30713826410,good,,,2184
30334573043,good,$3.69 ,,2185
17720022583,good,$20.00 ,good,2186
30270626434,new,$29.77 ,,2187
30737563275,very good,$6.27 ,,2188
30551324254,good,$2.99 ,,2189
22802203124,,$16.95 ,,2190
30739057414,good,$4.50 ,,2191
847181155,,$5.00 ,,2192
30737324533,very good,$4.00 ,,2193
12923702541,very good,$15.00 ,,2194
30330559769,very good,$8.49 ,,2195
30737082280,very good,$5.68 ,,2196
30648945658,new,$37.22 ,,2197
865301163,good,$3.00 ,,2198
30081654624,good,,,2199
30612059029,good,$3.79 ,,2200
30000193057,very good,$5.00 ,,2201
30282668050,good,$3.00 ,,2202
30726569271,,$3.74 ,,2203
7194719052,good,$4.12 ,,2204
30748476954,very good,$3.98 ,,2205
22833278790,very good,$3.51 ,,2206
30725526272,good,$5.17 ,,2207
30040430160,good,$25.00 ,very good,2208
30618451551,good,$5.24 ,,2209
30699890805,very good,$3.51 ,,2210
10300781348,very good,$4.75 ,,2211
30607491792,good,$3.00 ,,2212
30448824823,,$20.00 ,,2213
22539793875,,$16.25 ,,2214
30268504916,new,$27.98 ,,2215
30737910957,very good,$4.00 ,,2216
12815278090,good,$2.00 ,,2217
19606290662,very good,$4.95 ,,2218
10431595775,very good,$10.00 ,,2219
22880059861,very good,$14.95 ,,2220
30187950621,good,$6.64 ,,2221
1856191637,good,$1.50 ,,2222
30081784286,good,$15.10 ,,2223
11033829,good,$10.00 ,good,2224
30380733644,good,$4.19 ,,2225
30312800047,good,$3.98 ,,2226
30665818150,good,$2.50 ,,2227
22865038030,fair,$6.61 ,,2228
30412522268,very good,$3.98 ,,2229
30611113189,new,$22.46 ,,2230
30704942987,new,$12.00 ,,2231
30738144396,good,$4.97 ,,2232
30635995724,good,$4.19 ,,2233
30698088905,good,$3.98 ,,2234
21553367643,good,$8.98 ,,2235
30644452203,good,$6.98 ,,2236
30699363134,good,$15.01 ,,2237
20132274634,good,$8.00 ,,2238
30722796175,very good,$12.00 ,,2239
30697499084,very good,$4.47 ,,2240
30588831361,new,$17.63 ,,2241
30727518070,very good,$3.80 ,,2242
30137474195,,$9.00 ,,2243
22844627982,,$2.00 ,,2244
22706507231,good,$6.00 ,,2245
30685561094,very good,$13.09 ,,2246
30407586952,good,$9.93 ,,2247
30747766351,good,$6.01 ,,2248
30426939488,good,$8.00 ,good,2249
22413517094,very good,$25.00 ,,2250
30220032706,good,$4.19 ,,2251
30636759684,,$5.45 ,,2252
30551321659,good,$2.99 ,,2253
30749470123,very good,,,2254
22769487156,fair,$11.36 ,,2255
30724606663,good,$3.80 ,,2256
30554313503,good,$25.00 ,,2257
30019245562,good,$9.50 ,,2258
30737867894,good,$4.00 ,,2259
30706022753,good,$29.99 ,fair,2260
22622882405,very good,$15.00 ,good,2261
22536451488,,$25.00 ,,2262
254659082,good,$5.00 ,,2263
30282664473,very good,$3.00 ,,2264
30717143448,good,$2.50 ,,2265
827315172,new,$1.00 ,new,2266
30694115034,very good,$3.69 ,,2267
30722949481,good,$4.19 ,,2268
18487241338,,$3.50 ,,2269
30723908255,good,$3.25 ,,2270
20001367556,,$1.25 ,,2271
30650026423,very good,$6.42 ,,2272
13262589659,very good,$100.00 ,,2273
30269810290,new,$55.07 ,,2274
22408985164,,$4.00 ,,2275
30365693875,good,$125.00 ,,2276
22885690427,very good,$14.95 ,,2277
30267387657,new,$26.81 ,,2278
30599771350,good,,,2279
5323396518,good,$4.50 ,,2280
9889725942,,$2.42 ,,2281
30667361573,fair,,,2282
30268496893,new,$27.98 ,,2283
12702053365,very good,$20.93 ,,2284
30728740137,very good,,,2285
30699868796,very good,$9.95 ,,2286
22897196467,good,$4.19 ,,2287
1139478956,very good,$8.00 ,,2288
30737468947,good,$4.00 ,,2289
30608408510,good,$9.98 ,,2290
16956632895,fair,$6.99 ,,2291
30468075339,good,$22.00 ,good,2292
30324002434,new,$8.12 ,,2293
30699639077,good,$3.98 ,,2294
1205697635,,$12.00 ,,2295
30085240164,,$20.51 ,,2296
22507721140,good,$17.19 ,,2297
14280577405,good,$10.00 ,,2298
22845873049,very good,$599.64 ,,2299
1022547207,good,$9.00 ,,2300
30266991068,new,$41.07 ,,2301
30551320883,fair,$2.99 ,,2302
8736065356,,$3.95 ,,2303
30697731852,very good,$5.02 ,,2304
30712280319,good,$2.99 ,,2305
30513069011,new,$9.00 ,,2306
30285771091,good,$5.27 ,,2307
30699602012,good,$3.98 ,,2308
30346756891,,$15.00 ,,2309
30739749613,good,$4.00 ,,2310
30411721073,,$12.00 ,,2311
30604843805,good,$3.00 ,,2312
17355172590,good,$6.49 ,,2313
6942100761,,$2.50 ,,2314
30699150987,very good,$3.61 ,,2315
30617009218,good,$1.50 ,,2316
17534296467,new,$25.19 ,,2317
8881513782,good,$8.00 ,,2318
30129971385,good,$9.97 ,,2319
9633256678,,$4.00 ,,2320
30606858717,,$6.29 ,,2321
17774301360,very good,$22.50 ,,2322
22420025252,,$22.00 ,,2323
30664824365,good,$35.96 ,,2324
30664004602,good,$4.48 ,,2325
30265142357,new,$41.69 ,,2326
30548679382,good,$4.19 ,,2327
30656585161,good,$4.84 ,,2328
30267286633,new,$43.18 ,,2329
14226246530,very good,$6.64 ,,2330
30567638790,new,$26.56 ,,2331
22924841073,good,$4.98 ,,2332
12256569371,,$3.00 ,,2333
30370090423,good,$7.97 ,,2334
22917411421,very good,$3.00 ,,2335
22618341034,good,$26.91 ,,2336
22543220215,good,$200.00 ,,2337
30699229774,good,$13.01 ,,2338
30744911138,good,$2.46 ,,2339
30637125545,fair,$1.60 ,,2340
30740422204,good,,,2341
30625406988,good,$2.59 ,,2342
22902570164,,$16.94 ,,2343
14417685998,good,$10.00 ,good,2344
30612517738,fair,$8.22 ,,2345
30715688250,good,$2.49 ,,2346
4439321814,good,$10.00 ,,2347
30137511036,,$3.50 ,,2348
30610274592,very good,$5.00 ,,2349
30192872675,good,$3.99 ,,2350
30718294621,good,$4.19 ,,2351
224743286,,$6.00 ,,2352
30698850608,very good,$4.19 ,,2353
30229358913,very good,$14.00 ,,2354
30110114409,good,$13.45 ,,2355
30031159229,very good,$8.99 ,,2356
30744396851,good,$5.68 ,,2357
30734214177,good,$4.20 ,,2358
30740002399,good,$4.00 ,,2359
30697419880,good,$3.80 ,,2360
30738356447,good,$4.82 ,,2361
30695816524,,$17.25 ,,2362
30443408771,,$6.03 ,,2363
846020490,good,$3.00 ,,2364
30091810829,fair,,,2365
30721287868,good,$4.53 ,,2366
30197520706,very good,$25.00 ,good,2367
30020950008,good,$4.45 ,,2368
18464858902,very good,$8.99 ,,2369
30320730583,good,$6.49 ,,2370
30669034390,good,$1.50 ,,2371
104346672,good,$10.00 ,,2372
30643992597,new,$7.89 ,,2373
30609890536,good,$4.23 ,,2374
30452966296,fair,$7.47 ,,2375
30698787562,very good,$3.98 ,,2376
30733449378,good,$4.00 ,,2377
30575384382,good,$5.98 ,,2378
22128836884,good,$22.00 ,,2379
30574566188,good,$3.84 ,,2380
30328853556,very good,$7.04 ,,2381
30739099498,good,$4.00 ,,2382
30444346549,good,$6.01 ,,2383
30449761584,poor,$4.19 ,,2384
30413511991,very good,$6.64 ,very good,2385
18899541246,good,$7.99 ,,2386
30635706238,good,$6.63 ,,2387
22526701840,new,$16.62 ,,2388
30345051507,good,$4.27 ,,2389
30577517901,good,$3.98 ,,2390
30419756606,good,$13.55 ,,2391
30651521356,very good,$5.99 ,,2392
14325938374,very good,$10.00 ,fair,2393
30661087379,good,$6.49 ,,2394
256397212,,$7.50 ,,2395
30661429534,very good,$3.98 ,,2396
30604679560,good,$3.00 ,,2397
18385031911,good,$20.00 ,,2398
30715054889,very good,$11.69 ,,2399
20607058470,,$6.00 ,,2400
30466490955,very good,$9.48 ,,2401
6928086771,fair,$5.88 ,,2402
71951675,,$14.00 ,,2403
30109652188,good,$5.31 ,,2404
18845296080,good,$9.29 ,,2405
22916674433,good,$4.65 ,,2406
14889274109,very good,$6.00 ,,2407
30352489039,good,$4.44 ,,2408
30190752960,new,$24.25 ,,2409
30699192668,good,$4.26 ,,2410
30686145728,good,$3.15 ,,2411
30137490525,,$8.00 ,,2412
30687664093,good,$19.93 ,,2413
30715443473,very good,$4.19 ,,2414
10042376520,good,$3.99 ,,2415
30712370758,fair,$5.99 ,,2416
30740181875,good,$4.00 ,,2417
22877343234,,$10.00 ,,2418
30686881413,good,$9.98 ,,2419
30739518914,good,$4.00 ,,2420
22769487173,fair,$11.36 ,,2421
8691920758,,$20.00 ,,2422
30716174416,fair,$12.00 ,,2423
30318986838,,$17.50 ,,2424
22908459577,good,$4.99 ,,2425
54347660,,$6.00 ,,2426
30473755972,good,$3.80 ,,2427
30521955148,fair,$20.00 ,,2428
30741036289,good,$5.04 ,,2429
10325345522,very good,$11.29 ,,2430
30498273794,new,$32.57 ,,2431
30435488834,good,$5.00 ,,2432
11522976400,new,$19.95 ,,2433
13253717157,,$9.00 ,,2434
30711921115,very good,$3.98 ,,2435
11120467007,,$20.00 ,,2436
51727652,,$7.50 ,,2437
30697264688,good,$4.19 ,,2438
30738455478,very good,$5.64 ,,2439
804133190,,$24.38 ,,2440
30085227243,,$31.20 ,,2441
30110393609,good,$6.00 ,,2442
214566439,good,$10.00 ,,2443
14781998780,fair,$26.00 ,,2444
8667937342,poor,$6.64 ,,2445
30577410891,good,$3.98 ,,2446
30746039704,good,$5.70 ,,2447
30714899388,very good,$6.35 ,,2448
99434603,,$4.00 ,,2449
30697852450,very good,$3.51 ,,2450
30139025315,very good,$4.51 ,,2451
12755838430,good,$7.38 ,,2452
30711841068,good,,,2453
30447168527,good,$3.74 ,,2454
30737275526,very good,$4.00 ,,2455
369221706,,$22.75 ,,2456
30137482102,,$7.00 ,,2457
22883547774,fair,$1.00 ,,2458
22856925082,,$5.95 ,,2459
30629493028,new,$37.63 ,,2460
30525361725,,$24.50 ,,2461
30740323054,good,$5.85 ,,2462
17707785057,,$9.95 ,,2463
30711969006,very good,$20.00 ,,2464
30607237037,good,,,2465
1368864025,good,$1.75 ,,2466
30575352369,good,$4.19 ,,2467
30731326426,good,$7.23 ,,2468
30715038197,good,$8.18 ,,2469
30326061903,new,$8.57 ,,2470
616044899,,$6.00 ,,2471
22504946651,good,$14.84 ,,2472
30627664676,new,$32.02 ,,2473
30137587756,,$17.00 ,,2474
14883183390,very good,$14.57 ,,2475
255080720,,$9.17 ,,2476
30344056021,good,$11.63 ,,2477
1285575094,fair,$35.00 ,,2478
30715564100,very good,$6.03 ,,2479
30697818025,good,$3.98 ,,2480
30717861045,good,$2.62 ,,2481
30696679224,,$12.19 ,,2482
1262141130,fair,$26.65 ,,2483
5520433609,,$2.00 ,,2484
30739676793,good,$4.89 ,,2485
22883614773,very good,$9.95 ,,2486
30489524149,new,$5.90 ,,2487
22619683436,good,$6.64 ,,2488
30375185456,good,$4.19 ,,2489
30137496342,,$18.00 ,,2490
2638836678,,$4.00 ,,2491
18026369760,,$2.65 ,,2492
22786084360,good,$10.80 ,,2493
30715373943,fair,$19.91 ,,2494
30137569588,,$8.00 ,,2495
30739526254,good,$6.04 ,,2496
5228371536,very good,$12.50 ,,2497
30738745277,good,$4.70 ,,2498
865303154,very good,$3.00 ,,2499
30733204426,good,$4.00 ,,2500
30666802895,good,$3.15 ,,2501
30515915093,new,$15.89 ,,2502
30699557762,good,$5.38 ,,2503
30612975218,very good,$53.99 ,,2504
30244348585,fair,$5.99 ,,2505
30441339401,very good,$11.50 ,,2506
30583281088,,$54.94 ,,2507
30620982084,good,$3.00 ,,2508
30738188721,very good,$4.99 ,,2509
30330052626,very good,$6.49 ,,2510
30699172365,very good,$4.19 ,,2511
30698084532,very good,$10.41 ,,2512
22494347715,very good,$13.05 ,,2513
584218320,,$12.00 ,,2514
30219512434,,$10.62 ,,2515
155975492,,$19.99 ,,2516
30669944376,very good,$7.00 ,,2517
30731245606,good,$45.00 ,,2518
30610978043,new,$22.46 ,,2519
30556333572,very good,$5.99 ,,2520
30622897053,,$20.00 ,,2521
30739971663,good,$4.82 ,,2522
30719424125,very good,$4.92 ,,2523
30620571785,good,$3.98 ,,2524
30699766002,good,$5.99 ,,2525
30301143323,good,$10.46 ,,2526
22639829216,good,$7.72 ,,2527
20147901412,,$6.00 ,,2528
30551326312,,$2.99 ,,2529
30551321660,,$3.50 ,,2530
21467959943,fair,$6.70 ,,2531
30686148505,good,$3.65 ,,2532
30546633806,good,$3.80 ,,2533
30749492884,very good,$4.10 ,,2534
30642752012,good,$10.00 ,,2535
5467418592,good,$9.50 ,,2536
30499955734,good,$27.00 ,good,2537
30697754459,very good,$4.50 ,,2538
30745246226,good,$5.03 ,,2539
18481393194,,$4.86 ,,2540
30271357643,new,$33.06 ,,2541
30617735453,,$3.25 ,,2542
30709322001,very good,$4.78 ,,2543
30621264483,good,$5.63 ,,2544
30718318329,good,$3.97 ,,2545
30591018680,good,$9.60 ,,2546
22560630213,good,$10.00 ,,2547
30697796525,good,$3.98 ,,2548
22701875168,very good,$25.00 ,,2549
1190707329,very good,$5.00 ,very good,2550
30699895061,good,$3.51 ,,2551
30095600470,very good,$2.21 ,,2552
22754727956,very good,$25.00 ,,2553
18870861003,good,$5.99 ,,2554
14895281444,good,$14.00 ,,2555
30003325102,,$12.19 ,,2556
30727289379,fair,$3.98 ,,2557
30733559476,good,$4.00 ,,2558
21763107246,very good,$6.80 ,,2559
22737562154,,$6.66 ,,2560
30137477793,,$4.00 ,,2561
30719637576,good,$3.49 ,,2562
21555533323,good,$3.00 ,,2563
30445834987,good,$10.00 ,,2564
30510223907,good,$3.40 ,,2565
18742061600,good,$1.47 ,,2566
12452887565,,$3.00 ,,2567
30746350468,new,$15.09 ,,2568
30137522520,,$23.00 ,,2569
30271032922,new,$37.50 ,,2570
22555766146,good,$20.00 ,,2571
9358252757,good,$35.00 ,,2572
18774587783,good,$4.94 ,,2573
30686152404,good,$2.50 ,,2574
30044058176,very good,$6.98 ,,2575
30575177423,good,$4.49 ,,2576
13242170019,,$23.20 ,,2577
30708301686,good,$5.00 ,,2578
2795338709,good,$8.00 ,,2579
30368024528,good,$5.99 ,,2580
30723844985,very good,$8.98 ,,2581
22513683675,very good,$18.00 ,,2582
30744974998,very good,$10.00 ,,2583
30269812970,new,$28.00 ,,2584
14782003166,good,$15.80 ,,2585
30725529958,good,$3.80 ,,2586
30733291433,good,$4.55 ,,2587
30083816059,very good,$10.60 ,good,2588
30664216544,good,$4.09 ,,2589
22618049166,good,$3.00 ,,2590
30695880944,good,$9.91 ,,2591
1240598454,,$28.56 ,,2592
22917380061,,$2.50 ,,2593
88327561,,$3.00 ,,2594
30699478590,very good,$3.98 ,,2595
30646861433,good,$5.99 ,,2596
19682808577,fair,$6.49 ,,2597
18700796427,,$30.00 ,,2598
71946375,,$14.00 ,,2599
22499315644,new,$9.14 ,,2600
30546097649,good,$21.60 ,,2601
12298373926,new,$7.95 ,,2602
17398980716,,$35.00 ,,2603
30646101060,fair,$6.57 ,,2604
30258329221,good,$6.64 ,,2605
30301069994,very good,$3.69 ,,2606
30666502790,good,$3.79 ,,2607
10768942320,,$5.00 ,,2608
30642948498,new,$10.49 ,,2609
30687640451,good,$7.42 ,,2610
22769487166,good,$11.36 ,,2611
30666012724,new,$7.87 ,,2612
30745149163,fair,$7.42 ,,2613
30577527952,very good,$5.31 ,,2614
1181159686,good,$4.00 ,,2615
30623234546,very good,$15.98 ,,2616
10626139962,,,,2617
30717061836,fair,$3.79 ,,2618
30650046060,good,$3.80 ,,2619
30282664554,,$3.00 ,,2620
22734094801,fair,$4.19 ,,2621
21811673296,good,$15.93 ,,2622
